32725,22,RT,0
1594,56429,RT,0
83115,727,RT,0
37152,22,RT,0
827,9928,RT,0
73317,48591,RT,0
14760,3267,RT,0
28110,7257,RT,0
69917,803,RT,0
82107,32737,RT,0
39809,944,RT,0
62948,41,RT,0
42011,14984,RT,0
81413,10379,RT,0
50472,605,RT,0
7089,22,RT,0
35998,727,RT,0
23936,1598,RT,0
13072,803,RT,0
24297,1020,RT,0
25699,1178,RT,0
29031,28559,RT,0
5887,5873,RT,0
50283,22,RT,0
66850,31416,RT,0
6128,327,RT,0
77665,74044,RT,0
912,3057,RT,0
58463,42484,RT,0
55600,4766,RT,0
34744,727,RT,0
4568,169,RT,0
7848,2100,RT,0
62574,986,RT,0
26991,23572,RT,0
1328,4650,RT,0
5223,5177,RT,0
14688,29,RT,0
51234,727,RT,0
22339,153,RT,0
39,244,RT,0
40043,34640,RT,0
19732,3068,RT,0
85020,84802,RT,0
24290,191,RT,0
2112,1891,RT,0
46387,305,RT,0
57869,605,RT,0
5337,22,RT,0
3818,2605,RT,0
40962,368,RT,0
18750,18741,RT,0
3662,115,RT,0
9103,16078,RT,0
14853,810,RT,0
48578,810,RT,0
3995,4134,RT,0
9103,16076,RT,0
37611,810,RT,0
66235,17,RT,0
28664,7257,RT,0
81389,1060,RT,0
58821,21002,RT,0
4190,17,RT,0
79217,12033,RT,0
19244,1071,RT,0
60770,727,RT,0
39385,10376,RT,0
12762,801,RT,0
21348,19827,RT,0
30587,29,RT,0
57285,315,RT,0
3388,6528,RT,0
24380,22,RT,0
6381,22924,RT,0
20910,20911,RT,0
24723,727,RT,0
10198,3266,RT,0
31755,31717,RT,0
46110,605,RT,0
13859,810,RT,0
21549,21550,RT,0
86507,86188,RT,0
56530,937,RT,0
28602,25641,RT,0
2319,6273,RT,0
45955,10017,RT,0
48544,34640,RT,0
47476,27820,RT,0
5139,6264,RT,0
4515,3656,RT,0
55343,22,RT,0
46865,727,RT,0
76137,28033,RT,0
23257,3582,RT,0
14996,368,RT,0
29504,17,RT,0
38794,1626,RT,0
51245,605,RT,0
30118,6225,RT,0
35150,327,RT,0
1303,10765,RT,0
21085,115,RT,0
46222,727,RT,0
90,4752,RT,0
22164,937,RT,0
23070,3265,RT,0
40525,40413,RT,0
49030,22,RT,0
3260,29,RT,0
79146,1822,RT,0
421,22,RT,0
3260,22,RT,0
13427,22,RT,0
39031,19074,RT,0
70401,63514,RT,0
29591,6862,RT,0
34751,21656,RT,0
17608,727,RT,0
19512,7692,RT,0
81653,81482,RT,0
53502,53202,RT,0
23026,677,RT,0
1730,15741,RT,0
72572,315,RT,0
34727,16343,RT,0
1320,9,RT,0
19824,19825,RT,0
64717,810,RT,0
18192,18193,RT,0
32648,14841,RT,0
78747,21930,RT,0
23542,23543,RT,0
22080,3267,RT,0
45842,25187,RT,0
39156,23572,RT,0
61626,87145,RT,0
14903,7833,RT,0
88596,81688,RT,0
31606,10285,RT,0
84829,1617,RT,0
20427,1509,RT,0
70475,810,RT,0
17272,15186,RT,0
587,175,RT,0
31856,6482,RT,0
4564,3068,RT,0
66046,727,RT,0
42186,59637,RT,0
60461,27108,RT,0
83189,15213,RT,0
56572,937,RT,0
55250,6633,RT,0
66860,23572,RT,0
35542,23572,RT,0
75373,727,RT,0
16552,727,RT,0
4426,605,RT,0
54740,15056,RT,0
87927,82603,RT,0
11268,605,RT,0
33635,27,RT,0
8291,315,RT,0
11465,2925,RT,0
240,17,RT,0
16802,51536,RT,0
87351,727,RT,0
70947,5495,RT,0
84204,41,RT,0
1712,191,RT,0
21802,17923,RT,0
1990,574,RT,0
52841,52773,RT,0
68849,727,RT,0
68889,803,RT,0
1769,1497,RT,0
31532,115,RT,0
65781,803,RT,0
88529,6556,RT,0
1890,278,RT,0
29139,115,RT,0
1278,234,RT,0
32832,727,RT,0
48150,48147,RT,0
4647,11227,RT,0
62843,12033,RT,0
81041,15056,RT,0
6012,17,RT,0
68309,803,RT,0
63435,727,RT,0
17520,727,RT,0
7428,5672,RT,0
19490,19438,RT,0
80600,3656,RT,0
5732,4759,RT,0
435,6977,RT,0
85647,85220,RT,0
67736,594,RT,0
87623,234,RT,0
284,605,RT,0
72765,16675,RT,0
1357,57,RT,0
8387,128,RT,0
1814,46,RT,0
38232,21656,RT,0
84647,727,RT,0
65744,74044,RT,0
12703,11812,RT,0
23613,2735,RT,0
17954,803,RT,0
40783,2774,RT,0
67582,66790,RT,0
34025,27516,RT,0
12418,16203,RT,0
34680,32867,RT,0
86962,803,RT,0
47315,42598,RT,0
12618,29,RT,0
2792,7234,RT,0
31287,49773,RT,0
73352,10285,RT,0
55121,6633,RT,0
84389,1060,RT,0
18911,810,RT,0
4865,12685,RT,0
84,1377,RT,0
33969,46,RT,0
61100,727,RT,0
11741,12835,RT,0
10089,11443,RT,0
9561,739,RT,0
77694,77691,RT,0
42806,727,RT,0
60311,25957,RT,0
57883,6646,RT,0
14676,7291,RT,0
3592,59748,RT,0
7355,514,RT,0
19421,803,RT,0
84250,29,RT,0
18023,727,RT,0
76881,17,RT,0
1184,937,RT,0
29846,605,RT,0
238,9,RT,0
22785,22425,RT,0
11236,30332,RT,0
35099,23572,RT,0
8142,315,RT,0
58466,32993,RT,0
1594,24130,RT,0
75174,605,RT,0
18397,4726,RT,0
54201,1547,RT,0
77961,13703,RT,0
4615,1598,RT,0
78189,12033,RT,0
26048,1617,RT,0
65941,3439,RT,0
80432,3656,RT,0
38823,1626,RT,0
88431,810,RT,0
7496,4914,RT,0
81268,81267,RT,0
46417,25187,RT,0
16272,115,RT,0
291,6380,RT,0
38638,36916,RT,0
12368,11024,RT,0
19954,6187,RT,0
31931,22,RT,0
34,2887,RT,0
819,817,RT,0
3034,400,RT,0
3858,83629,RT,0
68714,15213,RT,0
39559,22,RT,0
7215,937,RT,0
244,4563,RT,0
26981,22,RT,0
56978,53900,RT,0
47689,115,RT,0
33690,605,RT,0
25802,5630,RT,0
33812,66725,RT,0
18088,727,RT,0
20847,46,RT,0
21866,1298,RT,0
10142,166,RT,0
18130,810,RT,0
22652,605,RT,0
44343,15551,RT,0
7231,4813,RT,0
82219,115,RT,0
4214,65,RT,0
79560,1235,RT,0
1007,12412,RT,0
37894,1096,RT,0
18164,727,RT,0
40051,10700,RT,0
40511,57867,RT,0
59770,59195,RT,0
28110,45463,RT,0
69943,26811,RT,0
5769,244,RT,0
10115,17,RT,0
10115,11,RT,0
85921,85220,RT,0
19791,41,RT,0
55276,55072,RT,0
5132,4779,RT,0
73869,1060,RT,0
18980,11300,RT,0
652,1083,RT,0
3663,3057,RT,0
19945,11089,RT,0
45843,15213,RT,0
5319,327,RT,0
75935,75787,RT,0
37782,315,RT,0
81811,29,RT,0
43297,6284,RT,0
26560,6608,RT,0
59329,59105,RT,0
48883,16083,RT,0
31193,9,RT,0
3284,4726,RT,0
37803,30996,RT,0
21123,115,RT,0
55561,41404,RT,0
14959,11947,RT,0
79980,79941,RT,0
42570,13386,RT,0
5194,1825,RT,0
3069,810,RT,0
15887,3008,RT,0
295,1071,RT,0
4568,6284,RT,0
50934,4779,RT,0
6713,3656,RT,0
62130,49773,RT,0
59621,14954,RT,0
48257,1020,RT,0
7925,4051,RT,0
26276,22,RT,0
46522,3229,RT,0
25862,1377,RT,0
69139,2679,RT,0
4426,20,RT,0
961,504,RT,0
3935,315,RT,0
8804,1174,RT,0
78154,75787,RT,0
1465,22,RT,0
13975,32993,RT,0
63663,727,RT,0
4568,605,RT,0
66035,65784,RT,0
2164,3068,RT,0
65723,727,RT,0
38537,1626,RT,0
44352,44353,RT,0
20908,20909,RT,0
4426,27,RT,0
21641,1811,RT,0
55091,54659,RT,0
29410,17,RT,0
9103,1716,RT,0
60882,57543,RT,0
56228,51134,RT,0
85178,850,RT,0
71996,22449,RT,0
48416,810,RT,0
40676,1598,RT,0
50905,13941,RT,0
29783,29784,RT,0
47874,11996,RT,0
15288,15148,RT,0
32282,1071,RT,0
12986,1598,RT,0
48019,36611,RT,0
24211,6607,RT,0
1392,12587,RT,0
37713,315,RT,0
44275,42361,RT,0
20102,41,RT,0
4683,4563,RT,0
4743,31,RT,0
32872,727,RT,0
31428,17,RT,0
1814,234,RT,0
31209,17,RT,0
44568,82427,RT,0
9086,315,RT,0
2175,2225,RT,0
71166,15056,RT,0
72188,72189,RT,0
82181,21821,RT,0
29364,22,RT,0
34761,379,RT,0
83186,14396,RT,0
52596,31,RT,0
28580,28581,RT,0
10282,6556,RT,0
54570,1547,RT,0
7428,614,RT,0
68137,3941,RT,0
27207,1060,RT,0
55724,1547,RT,0
87128,7442,RT,0
31112,6508,RT,0
87631,315,RT,0
46659,15213,RT,0
28736,5694,RT,0
50093,29408,RT,0
33087,2969,RT,0
51178,51179,RT,0
19649,8132,RT,0
83432,41,RT,0
1122,327,RT,0
7725,17123,RT,0
66220,6368,RT,0
6525,15107,RT,0
5137,41599,RT,0
35876,15654,RT,0
57491,5694,RT,0
30391,27992,RT,0
39890,810,RT,0
81847,4719,RT,0
9279,9268,RT,0
44935,43058,RT,0
73753,73438,RT,0
13113,803,RT,0
19281,727,RT,0
26148,115,RT,0
22059,810,RT,0
53611,195,RT,0
30877,17,RT,0
44356,44357,RT,0
61899,38633,RT,0
10853,10802,RT,0
4218,5470,RT,0
40978,40917,RT,0
3523,31,RT,0
58214,803,RT,0
63957,81482,RT,0
17330,20,RT,0
20837,2728,RT,0
27419,5845,RT,0
44854,15213,RT,0
75592,18600,RT,0
41431,810,RT,0
30291,26305,RT,0
1523,29633,RT,0
7291,14676,RT,0
15594,13926,RT,0
44509,727,RT,0
10136,115,RT,0
66969,23572,RT,0
64956,17,RT,0
59100,58893,RT,0
54124,29,RT,0
17796,727,RT,0
2672,727,RT,0
24187,605,RT,0
82544,7895,RT,0
52556,803,RT,0
52473,727,RT,0
61067,17,RT,0
17606,3446,RT,0
49637,49588,RT,0
14676,25188,RT,0
81386,50584,RT,0
47931,47928,RT,0
495,490,RT,0
40777,4525,RT,0
10050,5495,RT,0
52733,50902,RT,0
3370,1272,RT,0
43051,22,RT,0
27776,893,RT,0
11825,5694,RT,0
12304,13191,RT,0
212,14280,RT,0
13126,29,RT,0
12190,6486,RT,0
73448,42966,RT,0
65594,7257,RT,0
86265,605,RT,0
27595,26305,RT,0
7117,3136,RT,0
85955,605,RT,0
4944,22,RT,0
79546,17982,RT,0
52804,9174,RT,0
26372,11996,RT,0
29721,8205,RT,0
56153,6208,RT,0
1475,22,RT,0
45922,5295,RT,0
48485,48486,RT,0
15009,3876,RT,0
74146,57691,RT,0
30561,29784,RT,0
2773,11056,RT,0
69240,31598,RT,0
33059,48819,RT,0
59983,59943,RT,0
7296,3267,RT,0
27718,5845,RT,0
78637,78595,RT,0
82342,727,RT,0
33836,13941,RT,0
31347,3267,RT,0
4216,858,RT,0
84498,46,RT,0
3521,278,RT,0
2836,16346,RT,0
7612,937,RT,0
85998,85220,RT,0
54193,1060,RT,0
12422,12379,RT,0
59359,52514,RT,0
57406,40350,RT,0
5085,524,RT,0
87976,315,RT,0
57193,368,RT,0
68003,810,RT,0
38668,1086,RT,0
137,17074,RT,0
1779,1626,RT,0
10516,10517,RT,0
42441,41616,RT,0
57950,22504,RT,0
41778,7257,RT,0
22334,769,RT,0
63390,5192,RT,0
74302,727,RT,0
24342,6608,RT,0
30263,17956,RT,0
65268,803,RT,0
34736,34737,RT,0
35859,15213,RT,0
49690,4563,RT,0
21347,15634,RT,0
20927,5694,RT,0
2343,810,RT,0
45743,43208,RT,0
63644,1111,RT,0
9125,8627,RT,0
7125,1071,RT,0
15189,10314,RT,0
20804,22,RT,0
72559,278,RT,0
2295,51836,RT,0
68403,22,RT,0
3015,24350,RT,0
54163,727,RT,0
14977,6640,RT,0
10604,2045,RT,0
928,916,RT,0
82202,32993,RT,0
86200,115,RT,0
29317,29196,RT,0
9523,739,RT,0
22062,605,RT,0
147,115,RT,0
50338,17,RT,0
4002,810,RT,0
11239,29,RT,0
61529,42662,RT,0
19337,6662,RT,0
11239,22,RT,0
9529,739,RT,0
11239,27,RT,0
244,53,RT,0
244,52,RT,0
154,29,RT,0
244,57,RT,0
17899,6872,RT,0
43694,727,RT,0
27256,15473,RT,0
9172,5955,RT,0
37908,810,RT,0
34764,29395,RT,0
29106,29043,RT,0
49308,65278,RT,0
70325,14869,RT,0
10665,1597,RT,0
2447,605,RT,0
62484,315,RT,0
11345,11273,RT,0
50294,26855,RT,0
38811,23572,RT,0
45505,1178,RT,0
6291,6273,RT,0
2746,605,RT,0
1731,327,RT,0
16862,27,RT,0
71520,5495,RT,0
25875,25747,RT,0
60061,60062,RT,0
7238,22,RT,0
46571,2618,RT,0
12168,11626,RT,0
31678,31,RT,0
1148,737,RT,0
32009,3267,RT,0
37740,315,RT,0
14020,6938,RT,0
26462,2951,RT,0
25733,22,RT,0
7861,927,RT,0
34475,84574,RT,0
24398,3076,RT,0
67786,67065,RT,0
28753,15070,RT,0
55851,55847,RT,0
58982,22,RT,0
29651,15213,RT,0
18878,18868,RT,0
2644,47324,RT,0
1594,7930,RT,0
30369,727,RT,0
257,228,RT,0
57466,20,RT,0
56779,2682,RT,0
35577,23572,RT,0
4085,5192,RT,0
6290,810,RT,0
38938,16037,RT,0
48355,810,RT,0
25809,25626,RT,0
901,25188,RT,0
49174,4766,RT,0
32341,32203,RT,0
20869,22,RT,0
31374,5205,RT,0
2074,1890,RT,0
40596,31166,RT,0
37595,2735,RT,0
27659,327,RT,0
69070,810,RT,0
58863,11243,RT,0
21530,2162,RT,0
31621,36779,RT,0
32874,17,RT,0
71899,71900,RT,0
48390,6548,RT,0
5885,5396,RT,0
14274,509,RT,0
7455,20,RT,0
31876,31,RT,0
8268,13875,RT,0
33193,59543,RT,0
77359,75787,RT,0
61171,25752,RT,0
10085,30398,RT,0
16944,4034,RT,0
18661,3267,RT,0
5251,3267,RT,0
605,29,RT,0
2123,2769,RT,0
23273,722,RT,0
73933,7357,RT,0
45293,42581,RT,0
15698,15380,RT,0
54688,1547,RT,0
605,22,RT,0
59310,22,RT,0
22019,810,RT,0
77818,727,RT,0
46398,6328,RT,0
11817,115,RT,0
88179,315,RT,0
24655,1060,RT,0
58791,17,RT,0
40808,15804,RT,0
41071,90,RT,0
38504,13796,RT,0
56602,937,RT,0
1206,27,RT,0
29148,605,RT,0
25919,2809,RT,0
33739,77530,RT,0
25003,13762,RT,0
51317,810,RT,0
9408,20,RT,0
80754,31,RT,0
16447,46,RT,0
18974,803,RT,0
36276,29,RT,0
7507,2231,RT,0
41745,6328,RT,0
50997,727,RT,0
13138,327,RT,0
1594,55650,RT,0
24,605,RT,0
60973,60974,RT,0
18864,810,RT,0
42466,8132,RT,0
87919,1747,RT,0
38265,37385,RT,0
19678,727,RT,0
21575,22,RT,0
54607,54358,RT,0
45081,6633,RT,0
83407,15213,RT,0
8111,315,RT,0
51441,11852,RT,0
1899,1979,RT,0
12868,4875,RT,0
5096,352,RT,0
25805,20,RT,0
83328,32737,RT,0
25639,9,RT,0
35899,19827,RT,0
36650,17,RT,0
7700,5087,RT,0
4643,1301,RT,0
33218,727,RT,0
3461,15213,RT,0
71993,803,RT,0
48304,12519,RT,0
28943,10379,RT,0
10620,13532,RT,0
76666,15847,RT,0
78071,727,RT,0
8059,8454,RT,0
62643,4010,RT,0
27073,23572,RT,0
68000,66729,RT,0
1805,3251,RT,0
76202,810,RT,0
82114,115,RT,0
4582,5694,RT,0
19417,234,RT,0
27121,26040,RT,0
53841,937,RT,0
4568,4681,RT,0
34409,59472,RT,0
6710,6938,RT,0
60245,14816,RT,0
73665,1822,RT,0
7532,24387,RT,0
2551,2694,RT,0
3186,605,RT,0
78830,78831,RT,0
30765,8425,RT,0
24116,13043,RT,0
85765,19074,RT,0
68298,810,RT,0
12816,13198,RT,0
24505,1983,RT,0
31155,162,RT,0
10506,2649,RT,0
6782,605,RT,0
72560,315,RT,0
24942,17,RT,0
40004,6919,RT,0
59299,11113,RT,0
9419,594,RT,0
26767,26040,RT,0
88313,79835,RT,0
7066,2728,RT,0
66901,23572,RT,0
50376,29,RT,0
291,2045,RT,0
53241,315,RT,0
57483,1761,RT,0
16912,829,RT,0
3006,400,RT,0
5374,327,RT,0
5257,162,RT,0
1594,12100,RT,0
19970,20464,RT,0
84613,727,RT,0
1447,1725,RT,0
27661,17372,RT,0
68971,803,RT,0
4426,5086,RT,0
17691,1060,RT,0
84169,46,RT,0
59705,1747,RT,0
41934,327,RT,0
60054,14816,RT,0
32405,22,RT,0
5139,115,RT,0
2405,1979,RT,0
83841,13386,RT,0
51549,207,RT,0
71304,16201,RT,0
52469,594,RT,0
72967,727,RT,0
11986,73505,RT,0
59172,50588,RT,0
13340,1235,RT,0
37839,115,RT,0
6554,93,RT,0
44656,605,RT,0
24556,22,RT,0
28380,46,RT,0
58254,58197,RT,0
6740,1953,RT,0
60743,60378,RT,0
54311,327,RT,0
38752,30350,RT,0
3657,315,RT,0
37036,8301,RT,0
46009,45869,RT,0
12174,2254,RT,0
74861,727,RT,0
14423,3656,RT,0
87055,4719,RT,0
29341,22,RT,0
71417,22,RT,0
18179,31,RT,0
12184,5694,RT,0
3622,315,RT,0
9869,3068,RT,0
59634,248,RT,0
58991,22458,RT,0
35706,46,RT,0
33167,2969,RT,0
31637,31166,RT,0
38213,727,RT,0
80913,9597,RT,0
24482,15213,RT,0
8683,7233,RT,0
50297,605,RT,0
82881,21793,RT,0
26765,26040,RT,0
76257,13683,RT,0
4707,39860,RT,0
5697,4018,RT,0
10233,6486,RT,0
35190,16298,RT,0
86474,803,RT,0
73645,7895,RT,0
8804,3804,RT,0
32428,32429,RT,0
12221,5694,RT,0
60382,9980,RT,0
9051,315,RT,0
56805,29,RT,0
22008,115,RT,0
34232,46,RT,0
2490,2481,RT,0
25217,22,RT,0
3480,22458,RT,0
6867,65,RT,0
45508,44598,RT,0
16896,17,RT,0
28620,810,RT,0
238,15634,RT,0
8096,315,RT,0
2001,20,RT,0
17220,605,RT,0
68840,810,RT,0
893,12257,RT,0
17892,17893,RT,0
27977,4880,RT,0
2110,29,RT,0
86613,3265,RT,0
51472,727,RT,0
87,10544,RT,0
2110,20,RT,0
10742,10250,RT,0
37987,815,RT,0
13746,22,RT,0
21355,21356,RT,0
34454,727,RT,0
10615,1617,RT,0
24279,3076,RT,0
24998,22,RT,0
35048,23572,RT,0
38260,115,RT,0
46168,465,RT,0
88645,327,RT,0
69014,810,RT,0
5624,37499,RT,0
6495,115,RT,0
45789,1598,RT,0
2369,997,RT,0
37329,2508,RT,0
20981,244,RT,0
72525,937,RT,0
22629,743,RT,0
65224,810,RT,0
486,233,RT,0
21105,20605,RT,0
48576,8034,RT,0
7848,27032,RT,0
34726,21656,RT,0
17888,727,RT,0
41261,42662,RT,0
42164,810,RT,0
4083,234,RT,0
57614,1979,RT,0
47583,605,RT,0
4857,19582,RT,0
7716,46,RT,0
12514,2967,RT,0
71967,810,RT,0
40972,32490,RT,0
22474,50054,RT,0
54796,54457,RT,0
17047,162,RT,0
2113,605,RT,0
73065,327,RT,0
11345,22,RT,0
42727,810,RT,0
12945,12946,RT,0
5732,1770,RT,0
53788,53787,RT,0
2144,2138,RT,0
59244,727,RT,0
17727,727,RT,0
46828,8132,RT,0
86805,115,RT,0
25573,1171,RT,0
83330,82700,RT,0
1480,22,RT,0
15167,3301,RT,0
16346,10247,RT,0
64293,32490,RT,0
19704,19987,RT,0
7195,57,RT,0
20342,9214,RT,0
6,7,RT,0
59793,59794,RT,0
71685,810,RT,0
87887,5128,RT,0
26932,49773,RT,0
27266,4996,RT,0
40899,2196,RT,0
3458,207,RT,0
21454,19685,RT,0
33951,12321,RT,0
2969,2967,RT,0
7417,17,RT,0
11191,15442,RT,0
18968,803,RT,0
14572,5126,RT,0
4151,14182,RT,0
1563,10422,RT,0
14259,49447,RT,0
68326,810,RT,0
22970,803,RT,0
2731,562,RT,0
37291,19684,RT,0
22248,2138,RT,0
66962,23572,RT,0
64150,39,RT,0
3838,59,RT,0
27678,17,RT,0
24367,41,RT,0
6490,6491,RT,0
32184,727,RT,0
29560,14869,RT,0
77945,13683,RT,0
85931,12033,RT,0
61228,61229,RT,0
24666,1060,RT,0
78117,605,RT,0
71112,10376,RT,0
13353,10250,RT,0
14739,12008,RT,0
33658,41,RT,0
15421,7895,RT,0
84152,84096,RT,0
58918,56206,RT,0
34063,65,RT,0
15507,15506,RT,0
42430,41437,RT,0
4151,44440,RT,0
71077,327,RT,0
13079,1229,RT,0
86379,55338,RT,0
77255,1060,RT,0
30905,10285,RT,0
2694,1259,RT,0
11239,6633,RT,0
20947,727,RT,0
5172,3267,RT,0
55849,1060,RT,0
33011,727,RT,0
33134,33135,RT,0
5316,327,RT,0
25987,115,RT,0
17137,10285,RT,0
13006,1598,RT,0
5871,17,RT,0
9041,315,RT,0
77253,39,RT,0
22422,17,RT,0
10559,22,RT,0
82688,57310,RT,0
8841,31,RT,0
70528,17,RT,0
10559,29,RT,0
13671,22,RT,0
4709,42333,RT,0
49769,2045,RT,0
8502,315,RT,0
24401,19659,RT,0
1594,16128,RT,0
46295,937,RT,0
22076,810,RT,0
1307,46,RT,0
67629,5495,RT,0
38708,31,RT,0
16516,803,RT,0
12842,1229,RT,0
2450,937,RT,0
32945,1060,RT,0
16564,10250,RT,0
19910,15847,RT,0
22834,8257,RT,0
23365,4779,RT,0
13869,1060,RT,0
19985,22478,RT,0
3004,6662,RT,0
60711,60355,RT,0
67588,803,RT,0
64486,4659,RT,0
66785,6548,RT,0
24260,5538,RT,0
67731,810,RT,0
88193,315,RT,0
34698,327,RT,0
6438,48623,RT,0
32505,32159,RT,0
7631,3008,RT,0
5943,478,RT,0
3135,509,RT,0
13765,1340,RT,0
679,677,RT,0
65744,5192,RT,0
80414,3656,RT,0
19252,19148,RT,0
15006,1060,RT,0
17432,727,RT,0
33351,22,RT,0
17931,17932,RT,0
41956,41957,RT,0
75422,5189,RT,0
563,175,RT,0
43363,45564,RT,0
16206,18741,RT,0
52119,17,RT,0
69053,810,RT,0
6267,39123,RT,0
79638,47716,RT,0
32066,32067,RT,0
