"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"111","ml_CKM_pp_0.01_028_.mpx","CKM","0.01","028",0.1,24,34,24,0
"112","ml_CKM_pp_0.01_028_.mpx","CKM","0.01","028",0.2,48,67,48,0
"113","ml_CKM_pp_0.01_029_.mpx","CKM","0.01","029",0.02,4,14,6,0
"114","ml_CKM_pp_0.01_029_.mpx","CKM","0.01","029",0.05,12,23,12,0
"115","ml_CKM_pp_0.01_029_.mpx","CKM","0.01","029",0.1,24,37,24,0
"116","ml_CKM_pp_0.01_029_.mpx","CKM","0.01","029",0.2,48,68,48,0
"117","ml_CKM_pp_0.01_030_.mpx","CKM","0.01","030",0.02,4,8,4,0
"118","ml_CKM_pp_0.01_030_.mpx","CKM","0.01","030",0.05,12,20,13,0
"119","ml_CKM_pp_0.01_030_.mpx","CKM","0.01","030",0.1,24,35,24,0
"120","ml_CKM_pp_0.01_030_.mpx","CKM","0.01","030",0.2,48,61,48,0
"121","ml_CKM_pp_0.01_031_.mpx","CKM","0.01","031",0.02,4,11,6,0
"122","ml_CKM_pp_0.01_031_.mpx","CKM","0.01","031",0.05,12,25,13,0
"123","ml_CKM_pp_0.01_031_.mpx","CKM","0.01","031",0.1,24,43,25,0
"124","ml_CKM_pp_0.01_031_.mpx","CKM","0.01","031",0.2,48,72,48,0
"125","ml_CKM_pp_0.01_032_.mpx","CKM","0.01","032",0.02,4,8,5,0
"126","ml_CKM_pp_0.01_032_.mpx","CKM","0.01","032",0.05,12,19,13,0
"127","ml_CKM_pp_0.01_032_.mpx","CKM","0.01","032",0.1,24,32,24,0
"128","ml_CKM_pp_0.01_032_.mpx","CKM","0.01","032",0.2,48,67,50,0
"129","ml_CKM_pp_0.01_033_.mpx","CKM","0.01","033",0.02,4,7,4,0
"130","ml_CKM_pp_0.01_033_.mpx","CKM","0.01","033",0.05,12,22,14,0
"131","ml_CKM_pp_0.01_033_.mpx","CKM","0.01","033",0.1,24,41,24,0
"132","ml_CKM_pp_0.01_033_.mpx","CKM","0.01","033",0.2,48,73,48,0
"133","ml_CKM_pp_0.01_034_.mpx","CKM","0.01","034",0.02,4,8,5,0
"134","ml_CKM_pp_0.01_034_.mpx","CKM","0.01","034",0.05,12,17,12,0
"135","ml_CKM_pp_0.01_034_.mpx","CKM","0.01","034",0.1,24,35,24,0
"136","ml_CKM_pp_0.01_034_.mpx","CKM","0.01","034",0.2,48,67,49,0
"137","ml_CKM_pp_0.01_035_.mpx","CKM","0.01","035",0.02,4,10,4,0
"138","ml_CKM_pp_0.01_035_.mpx","CKM","0.01","035",0.05,12,25,13,0
"139","ml_CKM_pp_0.01_035_.mpx","CKM","0.01","035",0.1,24,43,24,0
"140","ml_CKM_pp_0.01_035_.mpx","CKM","0.01","035",0.2,48,69,48,0
"141","ml_CKM_pp_0.01_036_.mpx","CKM","0.01","036",0.02,4,6,4,0
"142","ml_CKM_pp_0.01_036_.mpx","CKM","0.01","036",0.05,12,17,13,0
"143","ml_CKM_pp_0.01_036_.mpx","CKM","0.01","036",0.1,24,35,24,0
"144","ml_CKM_pp_0.01_036_.mpx","CKM","0.01","036",0.2,48,67,48,0
"145","ml_CKM_pp_0.01_037_.mpx","CKM","0.01","037",0.02,4,10,5,0
"146","ml_CKM_pp_0.01_037_.mpx","CKM","0.01","037",0.05,12,23,13,0
"147","ml_CKM_pp_0.01_037_.mpx","CKM","0.01","037",0.1,24,39,25,0
"148","ml_CKM_pp_0.01_037_.mpx","CKM","0.01","037",0.2,48,72,49,0
"149","ml_CKM_pp_0.01_038_.mpx","CKM","0.01","038",0.02,4,7,4,0
"150","ml_CKM_pp_0.01_038_.mpx","CKM","0.01","038",0.05,12,21,14,0
"151","ml_CKM_pp_0.01_038_.mpx","CKM","0.01","038",0.1,24,37,26,0
"152","ml_CKM_pp_0.01_038_.mpx","CKM","0.01","038",0.2,48,63,48,0
"153","ml_CKM_pp_0.01_039_.mpx","CKM","0.01","039",0.02,4,7,6,0
"154","ml_CKM_pp_0.01_039_.mpx","CKM","0.01","039",0.05,12,17,12,0
"155","ml_CKM_pp_0.01_039_.mpx","CKM","0.01","039",0.1,24,31,24,0
"156","ml_CKM_pp_0.01_039_.mpx","CKM","0.01","039",0.2,48,63,50,0
"157","ml_CKM_pp_0.01_040_.mpx","CKM","0.01","040",0.02,4,6,4,0
"158","ml_CKM_pp_0.01_040_.mpx","CKM","0.01","040",0.05,12,17,12,0
"159","ml_CKM_pp_0.01_040_.mpx","CKM","0.01","040",0.1,24,33,24,0
"160","ml_CKM_pp_0.01_040_.mpx","CKM","0.01","040",0.2,48,61,48,0
"161","ml_CKM_pp_0.01_041_.mpx","CKM","0.01","041",0.02,4,12,4,0
"162","ml_CKM_pp_0.01_041_.mpx","CKM","0.01","041",0.05,12,26,12,0
"163","ml_CKM_pp_0.01_041_.mpx","CKM","0.01","041",0.1,24,40,25,0
"164","ml_CKM_pp_0.01_041_.mpx","CKM","0.01","041",0.2,48,67,48,0
"165","ml_CKM_pp_0.01_042_.mpx","CKM","0.01","042",0.02,4,10,5,0
"166","ml_CKM_pp_0.01_042_.mpx","CKM","0.01","042",0.05,12,24,12,0
"167","ml_CKM_pp_0.01_042_.mpx","CKM","0.01","042",0.1,24,41,25,0
"168","ml_CKM_pp_0.01_042_.mpx","CKM","0.01","042",0.2,48,69,49,0
"169","ml_CKM_pp_0.01_043_.mpx","CKM","0.01","043",0.02,4,9,4,0
"170","ml_CKM_pp_0.01_043_.mpx","CKM","0.01","043",0.05,12,20,12,0
"171","ml_CKM_pp_0.01_043_.mpx","CKM","0.01","043",0.1,24,39,24,0
"172","ml_CKM_pp_0.01_043_.mpx","CKM","0.01","043",0.2,48,70,48,0
"173","ml_CKM_pp_0.01_044_.mpx","CKM","0.01","044",0.02,4,9,4,0
"174","ml_CKM_pp_0.01_044_.mpx","CKM","0.01","044",0.05,12,21,12,0
"175","ml_CKM_pp_0.01_044_.mpx","CKM","0.01","044",0.1,24,37,25,0
"176","ml_CKM_pp_0.01_044_.mpx","CKM","0.01","044",0.2,48,67,48,0
"177","ml_CKM_pp_0.01_045_.mpx","CKM","0.01","045",0.02,4,4,4,0
"178","ml_CKM_pp_0.01_045_.mpx","CKM","0.01","045",0.05,12,16,12,0
"179","ml_CKM_pp_0.01_045_.mpx","CKM","0.01","045",0.1,24,32,24,0
"180","ml_CKM_pp_0.01_045_.mpx","CKM","0.01","045",0.2,48,58,49,0
"181","ml_CKM_pp_0.01_046_.mpx","CKM","0.01","046",0.02,4,9,5,0
"182","ml_CKM_pp_0.01_046_.mpx","CKM","0.01","046",0.05,12,24,13,0
"183","ml_CKM_pp_0.01_046_.mpx","CKM","0.01","046",0.1,24,40,25,0
"184","ml_CKM_pp_0.01_046_.mpx","CKM","0.01","046",0.2,48,67,49,0
"185","ml_CKM_pp_0.01_047_.mpx","CKM","0.01","047",0.02,4,6,5,0
"186","ml_CKM_pp_0.01_047_.mpx","CKM","0.01","047",0.05,12,18,12,0
"187","ml_CKM_pp_0.01_047_.mpx","CKM","0.01","047",0.1,24,36,25,0
"188","ml_CKM_pp_0.01_047_.mpx","CKM","0.01","047",0.2,48,64,48,0
"189","ml_CKM_pp_0.01_048_.mpx","CKM","0.01","048",0.02,4,10,5,0
"190","ml_CKM_pp_0.01_048_.mpx","CKM","0.01","048",0.05,12,25,13,0
"191","ml_CKM_pp_0.01_048_.mpx","CKM","0.01","048",0.1,24,42,24,0
"192","ml_CKM_pp_0.01_048_.mpx","CKM","0.01","048",0.2,48,73,48,0
"193","ml_CKM_pp_0.01_049_.mpx","CKM","0.01","049",0.02,4,9,6,0
"194","ml_CKM_pp_0.01_049_.mpx","CKM","0.01","049",0.05,12,19,12,0
"195","ml_CKM_pp_0.01_049_.mpx","CKM","0.01","049",0.1,24,35,24,0
"196","ml_CKM_pp_0.01_049_.mpx","CKM","0.01","049",0.2,48,65,48,0
"197","ml_CKM_pp_0.01_050_.mpx","CKM","0.01","050",0.02,4,11,5,0
"198","ml_CKM_pp_0.01_050_.mpx","CKM","0.01","050",0.05,12,22,12,0
"199","ml_CKM_pp_0.01_050_.mpx","CKM","0.01","050",0.1,24,38,24,0
"200","ml_CKM_pp_0.01_050_.mpx","CKM","0.01","050",0.2,48,69,48,0
"201","ml_CKM_pp_0.01_051_.mpx","CKM","0.01","051",0.02,4,10,6,0
"202","ml_CKM_pp_0.01_051_.mpx","CKM","0.01","051",0.05,12,22,12,0
"203","ml_CKM_pp_0.01_051_.mpx","CKM","0.01","051",0.1,24,38,25,0
"204","ml_CKM_pp_0.01_051_.mpx","CKM","0.01","051",0.2,48,67,48,0
"205","ml_CKM_pp_0.01_052_.mpx","CKM","0.01","052",0.02,4,6,5,0
"206","ml_CKM_pp_0.01_052_.mpx","CKM","0.01","052",0.05,12,24,13,0
"207","ml_CKM_pp_0.01_052_.mpx","CKM","0.01","052",0.1,24,45,25,0
"208","ml_CKM_pp_0.01_052_.mpx","CKM","0.01","052",0.2,48,72,49,0
"209","ml_CKM_pp_0.01_053_.mpx","CKM","0.01","053",0.02,4,17,7,0
"210","ml_CKM_pp_0.01_053_.mpx","CKM","0.01","053",0.05,12,29,12,0
"211","ml_CKM_pp_0.01_053_.mpx","CKM","0.01","053",0.1,24,45,24,0
"212","ml_CKM_pp_0.01_053_.mpx","CKM","0.01","053",0.2,48,75,49,0
"213","ml_CKM_pp_0.01_054_.mpx","CKM","0.01","054",0.02,4,8,5,0
"214","ml_CKM_pp_0.01_054_.mpx","CKM","0.01","054",0.05,12,22,13,0
"215","ml_CKM_pp_0.01_054_.mpx","CKM","0.01","054",0.1,24,35,24,0
"216","ml_CKM_pp_0.01_054_.mpx","CKM","0.01","054",0.2,48,62,48,0
"217","ml_CKM_pp_0.01_055_.mpx","CKM","0.01","055",0.02,4,8,6,0
"218","ml_CKM_pp_0.01_055_.mpx","CKM","0.01","055",0.05,12,21,12,0
"219","ml_CKM_pp_0.01_055_.mpx","CKM","0.01","055",0.1,24,39,27,0
"220","ml_CKM_pp_0.01_055_.mpx","CKM","0.01","055",0.2,48,68,49,0
"221","ml_CKM_pp_0.01_056_.mpx","CKM","0.01","056",0.02,4,10,5,0
"222","ml_CKM_pp_0.01_056_.mpx","CKM","0.01","056",0.05,12,22,13,0
"223","ml_CKM_pp_0.01_056_.mpx","CKM","0.01","056",0.1,24,40,24,0
"224","ml_CKM_pp_0.01_056_.mpx","CKM","0.01","056",0.2,48,65,48,0
"225","ml_CKM_pp_0.01_057_.mpx","CKM","0.01","057",0.02,4,8,4,0
"226","ml_CKM_pp_0.01_057_.mpx","CKM","0.01","057",0.05,12,20,13,0
"227","ml_CKM_pp_0.01_057_.mpx","CKM","0.01","057",0.1,24,38,24,0
"228","ml_CKM_pp_0.01_057_.mpx","CKM","0.01","057",0.2,48,69,50,0
"229","ml_CKM_pp_0.01_058_.mpx","CKM","0.01","058",0.02,4,7,4,0
"230","ml_CKM_pp_0.01_058_.mpx","CKM","0.01","058",0.05,12,19,12,0
"231","ml_CKM_pp_0.01_058_.mpx","CKM","0.01","058",0.1,24,35,25,0
"232","ml_CKM_pp_0.01_058_.mpx","CKM","0.01","058",0.2,48,66,48,0
"233","ml_CKM_pp_0.01_059_.mpx","CKM","0.01","059",0.02,4,6,5,0
"234","ml_CKM_pp_0.01_059_.mpx","CKM","0.01","059",0.05,12,16,12,0
"235","ml_CKM_pp_0.01_059_.mpx","CKM","0.01","059",0.1,24,33,24,0
"236","ml_CKM_pp_0.01_059_.mpx","CKM","0.01","059",0.2,48,68,48,0
"237","ml_CKM_pp_0.01_060_.mpx","CKM","0.01","060",0.02,4,7,5,0
"238","ml_CKM_pp_0.01_060_.mpx","CKM","0.01","060",0.05,12,17,12,0
"239","ml_CKM_pp_0.01_060_.mpx","CKM","0.01","060",0.1,24,31,24,0
"240","ml_CKM_pp_0.01_060_.mpx","CKM","0.01","060",0.2,48,59,48,0
"241","ml_CKM_pp_0.01_061_.mpx","CKM","0.01","061",0.02,4,7,4,0
"242","ml_CKM_pp_0.01_061_.mpx","CKM","0.01","061",0.05,12,19,13,0
"243","ml_CKM_pp_0.01_061_.mpx","CKM","0.01","061",0.1,24,35,24,0
"244","ml_CKM_pp_0.01_061_.mpx","CKM","0.01","061",0.2,48,64,48,0
"245","ml_CKM_pp_0.01_062_.mpx","CKM","0.01","062",0.02,4,9,6,0
"246","ml_CKM_pp_0.01_062_.mpx","CKM","0.01","062",0.05,12,19,12,0
"247","ml_CKM_pp_0.01_062_.mpx","CKM","0.01","062",0.1,24,34,24,0
"248","ml_CKM_pp_0.01_062_.mpx","CKM","0.01","062",0.2,48,64,49,0
"249","ml_CKM_pp_0.01_063_.mpx","CKM","0.01","063",0.02,4,11,5,0
"250","ml_CKM_pp_0.01_063_.mpx","CKM","0.01","063",0.05,12,25,12,0
"251","ml_CKM_pp_0.01_063_.mpx","CKM","0.01","063",0.1,24,47,24,0
"252","ml_CKM_pp_0.01_063_.mpx","CKM","0.01","063",0.2,48,75,48,0
"253","ml_CKM_pp_0.01_064_.mpx","CKM","0.01","064",0.02,4,7,5,0
"254","ml_CKM_pp_0.01_064_.mpx","CKM","0.01","064",0.05,12,18,12,0
"255","ml_CKM_pp_0.01_064_.mpx","CKM","0.01","064",0.1,24,35,25,0
"256","ml_CKM_pp_0.01_064_.mpx","CKM","0.01","064",0.2,48,59,48,0
"257","ml_CKM_pp_0.01_065_.mpx","CKM","0.01","065",0.02,4,6,4,0
"258","ml_CKM_pp_0.01_065_.mpx","CKM","0.01","065",0.05,12,18,12,0
"259","ml_CKM_pp_0.01_065_.mpx","CKM","0.01","065",0.1,24,36,24,0
"260","ml_CKM_pp_0.01_065_.mpx","CKM","0.01","065",0.2,48,64,48,0
"261","ml_CKM_pp_0.01_066_.mpx","CKM","0.01","066",0.02,4,7,5,0
"262","ml_CKM_pp_0.01_066_.mpx","CKM","0.01","066",0.05,12,18,12,0
"263","ml_CKM_pp_0.01_066_.mpx","CKM","0.01","066",0.1,24,36,25,0
"264","ml_CKM_pp_0.01_066_.mpx","CKM","0.01","066",0.2,48,65,49,0
"265","ml_CKM_pp_0.01_067_.mpx","CKM","0.01","067",0.02,4,9,6,0
"266","ml_CKM_pp_0.01_067_.mpx","CKM","0.01","067",0.05,12,22,13,0
"267","ml_CKM_pp_0.01_067_.mpx","CKM","0.01","067",0.1,24,39,24,0
"268","ml_CKM_pp_0.01_067_.mpx","CKM","0.01","067",0.2,48,74,50,0
"269","ml_CKM_pp_0.01_068_.mpx","CKM","0.01","068",0.02,4,7,4,0
"270","ml_CKM_pp_0.01_068_.mpx","CKM","0.01","068",0.05,12,19,12,0
"271","ml_CKM_pp_0.01_068_.mpx","CKM","0.01","068",0.1,24,39,24,0
"272","ml_CKM_pp_0.01_068_.mpx","CKM","0.01","068",0.2,48,67,48,0
"273","ml_CKM_pp_0.01_069_.mpx","CKM","0.01","069",0.02,4,12,6,0
"274","ml_CKM_pp_0.01_069_.mpx","CKM","0.01","069",0.05,12,22,13,0
"275","ml_CKM_pp_0.01_069_.mpx","CKM","0.01","069",0.1,24,38,25,0
"276","ml_CKM_pp_0.01_069_.mpx","CKM","0.01","069",0.2,48,80,49,0
"277","ml_CKM_pp_0.01_070_.mpx","CKM","0.01","070",0.02,4,8,7,0
"278","ml_CKM_pp_0.01_070_.mpx","CKM","0.01","070",0.05,12,20,13,0
"279","ml_CKM_pp_0.01_070_.mpx","CKM","0.01","070",0.1,24,43,24,0
"280","ml_CKM_pp_0.01_070_.mpx","CKM","0.01","070",0.2,48,78,48,0
"281","ml_CKM_pp_0.01_071_.mpx","CKM","0.01","071",0.02,4,7,5,0
"282","ml_CKM_pp_0.01_071_.mpx","CKM","0.01","071",0.05,12,19,12,0
"283","ml_CKM_pp_0.01_071_.mpx","CKM","0.01","071",0.1,24,34,24,0
"284","ml_CKM_pp_0.01_071_.mpx","CKM","0.01","071",0.2,48,68,48,0
"285","ml_CKM_pp_0.01_072_.mpx","CKM","0.01","072",0.02,4,6,4,0
"286","ml_CKM_pp_0.01_072_.mpx","CKM","0.01","072",0.05,12,20,14,0
"287","ml_CKM_pp_0.01_072_.mpx","CKM","0.01","072",0.1,24,35,24,0
"288","ml_CKM_pp_0.01_072_.mpx","CKM","0.01","072",0.2,48,69,48,0
"289","ml_CKM_pp_0.01_073_.mpx","CKM","0.01","073",0.02,4,8,4,0
"290","ml_CKM_pp_0.01_073_.mpx","CKM","0.01","073",0.05,12,21,13,0
"291","ml_CKM_pp_0.01_073_.mpx","CKM","0.01","073",0.1,24,38,24,0
"292","ml_CKM_pp_0.01_073_.mpx","CKM","0.01","073",0.2,48,65,48,0
"293","ml_CKM_pp_0.01_074_.mpx","CKM","0.01","074",0.02,4,4,4,0
"294","ml_CKM_pp_0.01_074_.mpx","CKM","0.01","074",0.05,12,19,13,0
"295","ml_CKM_pp_0.01_074_.mpx","CKM","0.01","074",0.1,24,33,25,0
"296","ml_CKM_pp_0.01_074_.mpx","CKM","0.01","074",0.2,48,61,48,0
"297","ml_CKM_pp_0.01_075_.mpx","CKM","0.01","075",0.02,4,11,5,0
"298","ml_CKM_pp_0.01_075_.mpx","CKM","0.01","075",0.05,12,22,13,0
"299","ml_CKM_pp_0.01_075_.mpx","CKM","0.01","075",0.1,24,42,24,0
"300","ml_CKM_pp_0.01_075_.mpx","CKM","0.01","075",0.2,48,73,48,0
"301","ml_CKM_pp_0.01_076_.mpx","CKM","0.01","076",0.02,4,8,5,0
"302","ml_CKM_pp_0.01_076_.mpx","CKM","0.01","076",0.05,12,17,12,0
