"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"172","ml_aucs_pp_0.01_043_.mpx","aucs","0.01","043",0.2,12,22,2
"173","ml_aucs_pp_0.01_044_.mpx","aucs","0.01","044",0.02,1,1,1
"174","ml_aucs_pp_0.01_044_.mpx","aucs","0.01","044",0.05,3,6,3
"175","ml_aucs_pp_0.01_044_.mpx","aucs","0.01","044",0.1,6,13,4
"176","ml_aucs_pp_0.01_044_.mpx","aucs","0.01","044",0.2,12,20,3
"177","ml_aucs_pp_0.01_045_.mpx","aucs","0.01","045",0.02,1,5,4
"178","ml_aucs_pp_0.01_045_.mpx","aucs","0.01","045",0.05,3,11,5
"179","ml_aucs_pp_0.01_045_.mpx","aucs","0.01","045",0.1,6,17,5
"180","ml_aucs_pp_0.01_045_.mpx","aucs","0.01","045",0.2,12,22,3
"181","ml_aucs_pp_0.01_046_.mpx","aucs","0.01","046",0.02,1,4,2
"182","ml_aucs_pp_0.01_046_.mpx","aucs","0.01","046",0.05,3,12,5
"183","ml_aucs_pp_0.01_046_.mpx","aucs","0.01","046",0.1,6,15,3
"184","ml_aucs_pp_0.01_046_.mpx","aucs","0.01","046",0.2,12,19,3
"185","ml_aucs_pp_0.01_047_.mpx","aucs","0.01","047",0.02,1,4,3
"186","ml_aucs_pp_0.01_047_.mpx","aucs","0.01","047",0.05,3,5,3
"187","ml_aucs_pp_0.01_047_.mpx","aucs","0.01","047",0.1,6,12,3
"188","ml_aucs_pp_0.01_047_.mpx","aucs","0.01","047",0.2,12,17,3
"189","ml_aucs_pp_0.01_048_.mpx","aucs","0.01","048",0.02,1,2,2
"190","ml_aucs_pp_0.01_048_.mpx","aucs","0.01","048",0.05,3,12,3
"191","ml_aucs_pp_0.01_048_.mpx","aucs","0.01","048",0.1,6,15,3
"192","ml_aucs_pp_0.01_048_.mpx","aucs","0.01","048",0.2,12,19,3
"193","ml_aucs_pp_0.01_049_.mpx","aucs","0.01","049",0.02,1,6,3
"194","ml_aucs_pp_0.01_049_.mpx","aucs","0.01","049",0.05,3,8,3
"195","ml_aucs_pp_0.01_049_.mpx","aucs","0.01","049",0.1,6,10,3
"196","ml_aucs_pp_0.01_049_.mpx","aucs","0.01","049",0.2,12,19,3
"197","ml_aucs_pp_0.01_050_.mpx","aucs","0.01","050",0.02,1,2,2
"198","ml_aucs_pp_0.01_050_.mpx","aucs","0.01","050",0.05,3,6,2
"199","ml_aucs_pp_0.01_050_.mpx","aucs","0.01","050",0.1,6,13,4
"200","ml_aucs_pp_0.01_050_.mpx","aucs","0.01","050",0.2,12,19,4
"201","ml_aucs_pp_0.01_051_.mpx","aucs","0.01","051",0.02,1,3,3
"202","ml_aucs_pp_0.01_051_.mpx","aucs","0.01","051",0.05,3,7,3
"203","ml_aucs_pp_0.01_051_.mpx","aucs","0.01","051",0.1,6,10,3
"204","ml_aucs_pp_0.01_051_.mpx","aucs","0.01","051",0.2,12,16,3
"205","ml_aucs_pp_0.01_052_.mpx","aucs","0.01","052",0.02,1,5,2
"206","ml_aucs_pp_0.01_052_.mpx","aucs","0.01","052",0.05,3,13,3
"207","ml_aucs_pp_0.01_052_.mpx","aucs","0.01","052",0.1,6,15,3
"208","ml_aucs_pp_0.01_052_.mpx","aucs","0.01","052",0.2,12,21,3
"209","ml_aucs_pp_0.01_053_.mpx","aucs","0.01","053",0.02,1,3,2
"210","ml_aucs_pp_0.01_053_.mpx","aucs","0.01","053",0.05,3,7,2
"211","ml_aucs_pp_0.01_053_.mpx","aucs","0.01","053",0.1,6,11,2
"212","ml_aucs_pp_0.01_053_.mpx","aucs","0.01","053",0.2,12,16,2
"213","ml_aucs_pp_0.01_054_.mpx","aucs","0.01","054",0.02,1,1,1
"214","ml_aucs_pp_0.01_054_.mpx","aucs","0.01","054",0.05,3,8,3
"215","ml_aucs_pp_0.01_054_.mpx","aucs","0.01","054",0.1,6,14,3
"216","ml_aucs_pp_0.01_054_.mpx","aucs","0.01","054",0.2,12,21,3
"217","ml_aucs_pp_0.01_055_.mpx","aucs","0.01","055",0.02,1,1,1
"218","ml_aucs_pp_0.01_055_.mpx","aucs","0.01","055",0.05,3,10,6
"219","ml_aucs_pp_0.01_055_.mpx","aucs","0.01","055",0.1,6,13,5
"220","ml_aucs_pp_0.01_055_.mpx","aucs","0.01","055",0.2,12,22,5
"221","ml_aucs_pp_0.01_056_.mpx","aucs","0.01","056",0.02,1,4,3
"222","ml_aucs_pp_0.01_056_.mpx","aucs","0.01","056",0.05,3,10,4
"223","ml_aucs_pp_0.01_056_.mpx","aucs","0.01","056",0.1,6,11,3
"224","ml_aucs_pp_0.01_056_.mpx","aucs","0.01","056",0.2,12,17,2
"225","ml_aucs_pp_0.01_057_.mpx","aucs","0.01","057",0.02,1,2,2
"226","ml_aucs_pp_0.01_057_.mpx","aucs","0.01","057",0.05,3,10,5
"227","ml_aucs_pp_0.01_057_.mpx","aucs","0.01","057",0.1,6,14,5
"228","ml_aucs_pp_0.01_057_.mpx","aucs","0.01","057",0.2,12,19,4
"229","ml_aucs_pp_0.01_058_.mpx","aucs","0.01","058",0.02,1,1,1
"230","ml_aucs_pp_0.01_058_.mpx","aucs","0.01","058",0.05,3,8,3
"231","ml_aucs_pp_0.01_058_.mpx","aucs","0.01","058",0.1,6,10,2
"232","ml_aucs_pp_0.01_058_.mpx","aucs","0.01","058",0.2,12,17,2
"233","ml_aucs_pp_0.01_059_.mpx","aucs","0.01","059",0.02,1,7,5
"234","ml_aucs_pp_0.01_059_.mpx","aucs","0.01","059",0.05,3,9,3
"235","ml_aucs_pp_0.01_059_.mpx","aucs","0.01","059",0.1,6,16,3
"236","ml_aucs_pp_0.01_059_.mpx","aucs","0.01","059",0.2,12,20,3
"237","ml_aucs_pp_0.01_060_.mpx","aucs","0.01","060",0.02,1,3,2
"238","ml_aucs_pp_0.01_060_.mpx","aucs","0.01","060",0.05,3,6,2
"239","ml_aucs_pp_0.01_060_.mpx","aucs","0.01","060",0.1,6,9,2
"240","ml_aucs_pp_0.01_060_.mpx","aucs","0.01","060",0.2,12,17,3
"241","ml_aucs_pp_0.01_061_.mpx","aucs","0.01","061",0.02,1,5,2
"242","ml_aucs_pp_0.01_061_.mpx","aucs","0.01","061",0.05,3,10,3
"243","ml_aucs_pp_0.01_061_.mpx","aucs","0.01","061",0.1,6,17,3
"244","ml_aucs_pp_0.01_061_.mpx","aucs","0.01","061",0.2,12,21,3
"245","ml_aucs_pp_0.01_062_.mpx","aucs","0.01","062",0.02,1,1,1
"246","ml_aucs_pp_0.01_062_.mpx","aucs","0.01","062",0.05,3,3,1
"247","ml_aucs_pp_0.01_062_.mpx","aucs","0.01","062",0.1,6,6,1
"248","ml_aucs_pp_0.01_062_.mpx","aucs","0.01","062",0.2,12,15,2
"249","ml_aucs_pp_0.01_063_.mpx","aucs","0.01","063",0.02,1,1,1
"250","ml_aucs_pp_0.01_063_.mpx","aucs","0.01","063",0.05,3,6,3
"251","ml_aucs_pp_0.01_063_.mpx","aucs","0.01","063",0.1,6,13,3
"252","ml_aucs_pp_0.01_063_.mpx","aucs","0.01","063",0.2,12,19,3
"253","ml_aucs_pp_0.01_064_.mpx","aucs","0.01","064",0.02,1,1,1
"254","ml_aucs_pp_0.01_064_.mpx","aucs","0.01","064",0.05,3,8,4
"255","ml_aucs_pp_0.01_064_.mpx","aucs","0.01","064",0.1,6,14,4
"256","ml_aucs_pp_0.01_064_.mpx","aucs","0.01","064",0.2,12,17,2
"257","ml_aucs_pp_0.01_065_.mpx","aucs","0.01","065",0.02,1,3,3
"258","ml_aucs_pp_0.01_065_.mpx","aucs","0.01","065",0.05,3,6,3
"259","ml_aucs_pp_0.01_065_.mpx","aucs","0.01","065",0.1,6,11,3
"260","ml_aucs_pp_0.01_065_.mpx","aucs","0.01","065",0.2,12,18,3
"261","ml_aucs_pp_0.01_066_.mpx","aucs","0.01","066",0.02,1,2,2
"262","ml_aucs_pp_0.01_066_.mpx","aucs","0.01","066",0.05,3,12,4
"263","ml_aucs_pp_0.01_066_.mpx","aucs","0.01","066",0.1,6,18,4
"264","ml_aucs_pp_0.01_066_.mpx","aucs","0.01","066",0.2,12,24,4
"265","ml_aucs_pp_0.01_067_.mpx","aucs","0.01","067",0.02,1,1,1
"266","ml_aucs_pp_0.01_067_.mpx","aucs","0.01","067",0.05,3,4,2
"267","ml_aucs_pp_0.01_067_.mpx","aucs","0.01","067",0.1,6,7,2
"268","ml_aucs_pp_0.01_067_.mpx","aucs","0.01","067",0.2,12,14,2
"269","ml_aucs_pp_0.01_068_.mpx","aucs","0.01","068",0.02,1,1,1
"270","ml_aucs_pp_0.01_068_.mpx","aucs","0.01","068",0.05,3,3,1
"271","ml_aucs_pp_0.01_068_.mpx","aucs","0.01","068",0.1,6,14,5
"272","ml_aucs_pp_0.01_068_.mpx","aucs","0.01","068",0.2,12,19,3
"273","ml_aucs_pp_0.01_069_.mpx","aucs","0.01","069",0.02,1,2,2
"274","ml_aucs_pp_0.01_069_.mpx","aucs","0.01","069",0.05,3,7,3
"275","ml_aucs_pp_0.01_069_.mpx","aucs","0.01","069",0.1,6,12,3
"276","ml_aucs_pp_0.01_069_.mpx","aucs","0.01","069",0.2,12,18,3
"277","ml_aucs_pp_0.01_070_.mpx","aucs","0.01","070",0.02,1,1,1
"278","ml_aucs_pp_0.01_070_.mpx","aucs","0.01","070",0.05,3,3,1
"279","ml_aucs_pp_0.01_070_.mpx","aucs","0.01","070",0.1,6,6,1
"280","ml_aucs_pp_0.01_070_.mpx","aucs","0.01","070",0.2,12,16,2
"281","ml_aucs_pp_0.01_071_.mpx","aucs","0.01","071",0.02,1,4,3
"282","ml_aucs_pp_0.01_071_.mpx","aucs","0.01","071",0.05,3,12,3
"283","ml_aucs_pp_0.01_071_.mpx","aucs","0.01","071",0.1,6,18,3
"284","ml_aucs_pp_0.01_071_.mpx","aucs","0.01","071",0.2,12,21,3
"285","ml_aucs_pp_0.01_072_.mpx","aucs","0.01","072",0.02,1,2,2
"286","ml_aucs_pp_0.01_072_.mpx","aucs","0.01","072",0.05,3,7,3
"287","ml_aucs_pp_0.01_072_.mpx","aucs","0.01","072",0.1,6,12,3
"288","ml_aucs_pp_0.01_072_.mpx","aucs","0.01","072",0.2,12,20,4
"289","ml_aucs_pp_0.01_073_.mpx","aucs","0.01","073",0.02,1,2,2
"290","ml_aucs_pp_0.01_073_.mpx","aucs","0.01","073",0.05,3,5,2
"291","ml_aucs_pp_0.01_073_.mpx","aucs","0.01","073",0.1,6,11,3
"292","ml_aucs_pp_0.01_073_.mpx","aucs","0.01","073",0.2,12,17,3
"293","ml_aucs_pp_0.01_074_.mpx","aucs","0.01","074",0.02,1,2,2
"294","ml_aucs_pp_0.01_074_.mpx","aucs","0.01","074",0.05,3,5,2
"295","ml_aucs_pp_0.01_074_.mpx","aucs","0.01","074",0.1,6,11,3
"296","ml_aucs_pp_0.01_074_.mpx","aucs","0.01","074",0.2,12,17,3
"297","ml_aucs_pp_0.01_075_.mpx","aucs","0.01","075",0.02,1,2,2
"298","ml_aucs_pp_0.01_075_.mpx","aucs","0.01","075",0.05,3,9,4
"299","ml_aucs_pp_0.01_075_.mpx","aucs","0.01","075",0.1,6,12,4
"300","ml_aucs_pp_0.01_075_.mpx","aucs","0.01","075",0.2,12,22,4
"301","ml_aucs_pp_0.01_076_.mpx","aucs","0.01","076",0.02,1,2,2
"302","ml_aucs_pp_0.01_076_.mpx","aucs","0.01","076",0.05,3,4,2
"303","ml_aucs_pp_0.01_076_.mpx","aucs","0.01","076",0.1,6,7,2
"304","ml_aucs_pp_0.01_076_.mpx","aucs","0.01","076",0.2,12,17,4
"305","ml_aucs_pp_0.01_077_.mpx","aucs","0.01","077",0.02,1,3,2
"306","ml_aucs_pp_0.01_077_.mpx","aucs","0.01","077",0.05,3,9,3
"307","ml_aucs_pp_0.01_077_.mpx","aucs","0.01","077",0.1,6,14,3
"308","ml_aucs_pp_0.01_077_.mpx","aucs","0.01","077",0.2,12,21,3
"309","ml_aucs_pp_0.01_078_.mpx","aucs","0.01","078",0.02,1,2,2
"310","ml_aucs_pp_0.01_078_.mpx","aucs","0.01","078",0.05,3,8,4
"311","ml_aucs_pp_0.01_078_.mpx","aucs","0.01","078",0.1,6,11,4
"312","ml_aucs_pp_0.01_078_.mpx","aucs","0.01","078",0.2,12,20,3
"313","ml_aucs_pp_0.01_079_.mpx","aucs","0.01","079",0.02,1,1,1
"314","ml_aucs_pp_0.01_079_.mpx","aucs","0.01","079",0.05,3,7,3
"315","ml_aucs_pp_0.01_079_.mpx","aucs","0.01","079",0.1,6,12,3
"316","ml_aucs_pp_0.01_079_.mpx","aucs","0.01","079",0.2,12,21,4
