"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"83","ml_Lazega_pp_0.01_021_.mpx","Lazega","0.01","021",0.1,7,45,7
"84","ml_Lazega_pp_0.01_021_.mpx","Lazega","0.01","021",0.2,14,49,6
"85","ml_Lazega_pp_0.01_022_.mpx","Lazega","0.01","022",0.02,1,4,4
"86","ml_Lazega_pp_0.01_022_.mpx","Lazega","0.01","022",0.05,3,6,4
"87","ml_Lazega_pp_0.01_022_.mpx","Lazega","0.01","022",0.1,7,34,12
"88","ml_Lazega_pp_0.01_022_.mpx","Lazega","0.01","022",0.2,14,43,9
"89","ml_Lazega_pp_0.01_023_.mpx","Lazega","0.01","023",0.02,1,3,3
"90","ml_Lazega_pp_0.01_023_.mpx","Lazega","0.01","023",0.05,3,7,3
"91","ml_Lazega_pp_0.01_023_.mpx","Lazega","0.01","023",0.1,7,20,7
"92","ml_Lazega_pp_0.01_023_.mpx","Lazega","0.01","023",0.2,14,39,8
"93","ml_Lazega_pp_0.01_024_.mpx","Lazega","0.01","024",0.02,1,2,2
"94","ml_Lazega_pp_0.01_024_.mpx","Lazega","0.01","024",0.05,3,5,2
"95","ml_Lazega_pp_0.01_024_.mpx","Lazega","0.01","024",0.1,7,34,9
"96","ml_Lazega_pp_0.01_024_.mpx","Lazega","0.01","024",0.2,14,44,8
"97","ml_Lazega_pp_0.01_025_.mpx","Lazega","0.01","025",0.02,1,1,1
"98","ml_Lazega_pp_0.01_025_.mpx","Lazega","0.01","025",0.05,3,3,1
"99","ml_Lazega_pp_0.01_025_.mpx","Lazega","0.01","025",0.1,7,13,3
"100","ml_Lazega_pp_0.01_025_.mpx","Lazega","0.01","025",0.2,14,35,4
"101","ml_Lazega_pp_0.01_026_.mpx","Lazega","0.01","026",0.02,1,1,1
"102","ml_Lazega_pp_0.01_026_.mpx","Lazega","0.01","026",0.05,3,4,2
"103","ml_Lazega_pp_0.01_026_.mpx","Lazega","0.01","026",0.1,7,38,8
"104","ml_Lazega_pp_0.01_026_.mpx","Lazega","0.01","026",0.2,14,41,6
"105","ml_Lazega_pp_0.01_027_.mpx","Lazega","0.01","027",0.02,1,15,9
"106","ml_Lazega_pp_0.01_027_.mpx","Lazega","0.01","027",0.05,3,17,9
"107","ml_Lazega_pp_0.01_027_.mpx","Lazega","0.01","027",0.1,7,24,5
"108","ml_Lazega_pp_0.01_027_.mpx","Lazega","0.01","027",0.2,14,31,4
"109","ml_Lazega_pp_0.01_028_.mpx","Lazega","0.01","028",0.02,1,1,1
"110","ml_Lazega_pp_0.01_028_.mpx","Lazega","0.01","028",0.05,3,3,1
"111","ml_Lazega_pp_0.01_028_.mpx","Lazega","0.01","028",0.1,7,16,5
"112","ml_Lazega_pp_0.01_028_.mpx","Lazega","0.01","028",0.2,14,31,5
"113","ml_Lazega_pp_0.01_029_.mpx","Lazega","0.01","029",0.02,1,2,2
"114","ml_Lazega_pp_0.01_029_.mpx","Lazega","0.01","029",0.05,3,9,5
"115","ml_Lazega_pp_0.01_029_.mpx","Lazega","0.01","029",0.1,7,40,13
"116","ml_Lazega_pp_0.01_029_.mpx","Lazega","0.01","029",0.2,14,43,5
"117","ml_Lazega_pp_0.01_030_.mpx","Lazega","0.01","030",0.02,1,8,6
"118","ml_Lazega_pp_0.01_030_.mpx","Lazega","0.01","030",0.05,3,10,6
"119","ml_Lazega_pp_0.01_030_.mpx","Lazega","0.01","030",0.1,7,13,3
"120","ml_Lazega_pp_0.01_030_.mpx","Lazega","0.01","030",0.2,14,34,8
"121","ml_Lazega_pp_0.01_031_.mpx","Lazega","0.01","031",0.02,1,2,2
"122","ml_Lazega_pp_0.01_031_.mpx","Lazega","0.01","031",0.05,3,14,5
"123","ml_Lazega_pp_0.01_031_.mpx","Lazega","0.01","031",0.1,7,28,5
"124","ml_Lazega_pp_0.01_031_.mpx","Lazega","0.01","031",0.2,14,34,5
"125","ml_Lazega_pp_0.01_032_.mpx","Lazega","0.01","032",0.02,1,26,6
"126","ml_Lazega_pp_0.01_032_.mpx","Lazega","0.01","032",0.05,3,30,6
"127","ml_Lazega_pp_0.01_032_.mpx","Lazega","0.01","032",0.1,7,30,6
"128","ml_Lazega_pp_0.01_032_.mpx","Lazega","0.01","032",0.2,14,34,5
"129","ml_Lazega_pp_0.01_033_.mpx","Lazega","0.01","033",0.02,1,3,3
"130","ml_Lazega_pp_0.01_033_.mpx","Lazega","0.01","033",0.05,3,10,3
"131","ml_Lazega_pp_0.01_033_.mpx","Lazega","0.01","033",0.1,7,15,3
"132","ml_Lazega_pp_0.01_033_.mpx","Lazega","0.01","033",0.2,14,38,7
"133","ml_Lazega_pp_0.01_034_.mpx","Lazega","0.01","034",0.02,1,23,10
"134","ml_Lazega_pp_0.01_034_.mpx","Lazega","0.01","034",0.05,3,45,10
"135","ml_Lazega_pp_0.01_034_.mpx","Lazega","0.01","034",0.1,7,47,8
"136","ml_Lazega_pp_0.01_034_.mpx","Lazega","0.01","034",0.2,14,48,6
"137","ml_Lazega_pp_0.01_035_.mpx","Lazega","0.01","035",0.02,1,2,2
"138","ml_Lazega_pp_0.01_035_.mpx","Lazega","0.01","035",0.05,3,15,7
"139","ml_Lazega_pp_0.01_035_.mpx","Lazega","0.01","035",0.1,7,22,7
"140","ml_Lazega_pp_0.01_035_.mpx","Lazega","0.01","035",0.2,14,30,3
"141","ml_Lazega_pp_0.01_036_.mpx","Lazega","0.01","036",0.02,1,22,10
"142","ml_Lazega_pp_0.01_036_.mpx","Lazega","0.01","036",0.05,3,22,10
"143","ml_Lazega_pp_0.01_036_.mpx","Lazega","0.01","036",0.1,7,34,10
"144","ml_Lazega_pp_0.01_036_.mpx","Lazega","0.01","036",0.2,14,44,10
"145","ml_Lazega_pp_0.01_037_.mpx","Lazega","0.01","037",0.02,1,19,10
"146","ml_Lazega_pp_0.01_037_.mpx","Lazega","0.01","037",0.05,3,20,4
"147","ml_Lazega_pp_0.01_037_.mpx","Lazega","0.01","037",0.1,7,28,4
"148","ml_Lazega_pp_0.01_037_.mpx","Lazega","0.01","037",0.2,14,30,4
"149","ml_Lazega_pp_0.01_038_.mpx","Lazega","0.01","038",0.02,1,1,1
"150","ml_Lazega_pp_0.01_038_.mpx","Lazega","0.01","038",0.05,3,5,3
"151","ml_Lazega_pp_0.01_038_.mpx","Lazega","0.01","038",0.1,7,13,3
"152","ml_Lazega_pp_0.01_038_.mpx","Lazega","0.01","038",0.2,14,28,3
"153","ml_Lazega_pp_0.01_039_.mpx","Lazega","0.01","039",0.02,1,24,8
"154","ml_Lazega_pp_0.01_039_.mpx","Lazega","0.01","039",0.05,3,25,6
"155","ml_Lazega_pp_0.01_039_.mpx","Lazega","0.01","039",0.1,7,32,6
"156","ml_Lazega_pp_0.01_039_.mpx","Lazega","0.01","039",0.2,14,36,5
"157","ml_Lazega_pp_0.01_040_.mpx","Lazega","0.01","040",0.02,1,1,1
"158","ml_Lazega_pp_0.01_040_.mpx","Lazega","0.01","040",0.05,3,3,1
"159","ml_Lazega_pp_0.01_040_.mpx","Lazega","0.01","040",0.1,7,13,5
"160","ml_Lazega_pp_0.01_040_.mpx","Lazega","0.01","040",0.2,14,33,5
"161","ml_Lazega_pp_0.01_041_.mpx","Lazega","0.01","041",0.02,1,1,1
"162","ml_Lazega_pp_0.01_041_.mpx","Lazega","0.01","041",0.05,3,7,3
"163","ml_Lazega_pp_0.01_041_.mpx","Lazega","0.01","041",0.1,7,22,4
"164","ml_Lazega_pp_0.01_041_.mpx","Lazega","0.01","041",0.2,14,37,4
"165","ml_Lazega_pp_0.01_042_.mpx","Lazega","0.01","042",0.02,1,7,4
"166","ml_Lazega_pp_0.01_042_.mpx","Lazega","0.01","042",0.05,3,9,4
"167","ml_Lazega_pp_0.01_042_.mpx","Lazega","0.01","042",0.1,7,21,6
"168","ml_Lazega_pp_0.01_042_.mpx","Lazega","0.01","042",0.2,14,37,4
"169","ml_Lazega_pp_0.01_043_.mpx","Lazega","0.01","043",0.02,1,11,9
"170","ml_Lazega_pp_0.01_043_.mpx","Lazega","0.01","043",0.05,3,12,5
"171","ml_Lazega_pp_0.01_043_.mpx","Lazega","0.01","043",0.1,7,17,5
"172","ml_Lazega_pp_0.01_043_.mpx","Lazega","0.01","043",0.2,14,28,5
"173","ml_Lazega_pp_0.01_044_.mpx","Lazega","0.01","044",0.02,1,1,1
"174","ml_Lazega_pp_0.01_044_.mpx","Lazega","0.01","044",0.05,3,6,3
"175","ml_Lazega_pp_0.01_044_.mpx","Lazega","0.01","044",0.1,7,10,3
"176","ml_Lazega_pp_0.01_044_.mpx","Lazega","0.01","044",0.2,14,18,3
"177","ml_Lazega_pp_0.01_045_.mpx","Lazega","0.01","045",0.02,1,1,1
"178","ml_Lazega_pp_0.01_045_.mpx","Lazega","0.01","045",0.05,3,6,3
"179","ml_Lazega_pp_0.01_045_.mpx","Lazega","0.01","045",0.1,7,11,3
"180","ml_Lazega_pp_0.01_045_.mpx","Lazega","0.01","045",0.2,14,24,3
"181","ml_Lazega_pp_0.01_046_.mpx","Lazega","0.01","046",0.02,1,1,1
"182","ml_Lazega_pp_0.01_046_.mpx","Lazega","0.01","046",0.05,3,3,1
"183","ml_Lazega_pp_0.01_046_.mpx","Lazega","0.01","046",0.1,7,18,6
"184","ml_Lazega_pp_0.01_046_.mpx","Lazega","0.01","046",0.2,14,23,3
"185","ml_Lazega_pp_0.01_047_.mpx","Lazega","0.01","047",0.02,1,5,4
"186","ml_Lazega_pp_0.01_047_.mpx","Lazega","0.01","047",0.05,3,28,13
"187","ml_Lazega_pp_0.01_047_.mpx","Lazega","0.01","047",0.1,7,30,8
"188","ml_Lazega_pp_0.01_047_.mpx","Lazega","0.01","047",0.2,14,40,5
"189","ml_Lazega_pp_0.01_048_.mpx","Lazega","0.01","048",0.02,1,3,3
"190","ml_Lazega_pp_0.01_048_.mpx","Lazega","0.01","048",0.05,3,5,3
"191","ml_Lazega_pp_0.01_048_.mpx","Lazega","0.01","048",0.1,7,32,6
"192","ml_Lazega_pp_0.01_048_.mpx","Lazega","0.01","048",0.2,14,37,4
"193","ml_Lazega_pp_0.01_049_.mpx","Lazega","0.01","049",0.02,1,6,5
"194","ml_Lazega_pp_0.01_049_.mpx","Lazega","0.01","049",0.05,3,11,5
"195","ml_Lazega_pp_0.01_049_.mpx","Lazega","0.01","049",0.1,7,35,7
"196","ml_Lazega_pp_0.01_049_.mpx","Lazega","0.01","049",0.2,14,46,6
"197","ml_Lazega_pp_0.01_050_.mpx","Lazega","0.01","050",0.02,1,1,1
"198","ml_Lazega_pp_0.01_050_.mpx","Lazega","0.01","050",0.05,3,14,8
"199","ml_Lazega_pp_0.01_050_.mpx","Lazega","0.01","050",0.1,7,27,8
"200","ml_Lazega_pp_0.01_050_.mpx","Lazega","0.01","050",0.2,14,36,6
"201","ml_Lazega_pp_0.01_051_.mpx","Lazega","0.01","051",0.02,1,9,5
"202","ml_Lazega_pp_0.01_051_.mpx","Lazega","0.01","051",0.05,3,12,5
"203","ml_Lazega_pp_0.01_051_.mpx","Lazega","0.01","051",0.1,7,16,5
"204","ml_Lazega_pp_0.01_051_.mpx","Lazega","0.01","051",0.2,14,37,5
"205","ml_Lazega_pp_0.01_052_.mpx","Lazega","0.01","052",0.02,1,1,1
"206","ml_Lazega_pp_0.01_052_.mpx","Lazega","0.01","052",0.05,3,18,9
"207","ml_Lazega_pp_0.01_052_.mpx","Lazega","0.01","052",0.1,7,21,3
"208","ml_Lazega_pp_0.01_052_.mpx","Lazega","0.01","052",0.2,14,27,3
"209","ml_Lazega_pp_0.01_053_.mpx","Lazega","0.01","053",0.02,1,1,1
"210","ml_Lazega_pp_0.01_053_.mpx","Lazega","0.01","053",0.05,3,3,1
"211","ml_Lazega_pp_0.01_053_.mpx","Lazega","0.01","053",0.1,7,29,12
"212","ml_Lazega_pp_0.01_053_.mpx","Lazega","0.01","053",0.2,14,39,7
"213","ml_Lazega_pp_0.01_054_.mpx","Lazega","0.01","054",0.02,1,1,1
"214","ml_Lazega_pp_0.01_054_.mpx","Lazega","0.01","054",0.05,3,8,3
"215","ml_Lazega_pp_0.01_054_.mpx","Lazega","0.01","054",0.1,7,25,5
"216","ml_Lazega_pp_0.01_054_.mpx","Lazega","0.01","054",0.2,14,38,6
"217","ml_Lazega_pp_0.01_055_.mpx","Lazega","0.01","055",0.02,1,2,2
"218","ml_Lazega_pp_0.01_055_.mpx","Lazega","0.01","055",0.05,3,20,7
"219","ml_Lazega_pp_0.01_055_.mpx","Lazega","0.01","055",0.1,7,27,5
"220","ml_Lazega_pp_0.01_055_.mpx","Lazega","0.01","055",0.2,14,45,6
"221","ml_Lazega_pp_0.01_056_.mpx","Lazega","0.01","056",0.02,1,12,8
"222","ml_Lazega_pp_0.01_056_.mpx","Lazega","0.01","056",0.05,3,16,4
"223","ml_Lazega_pp_0.01_056_.mpx","Lazega","0.01","056",0.1,7,30,4
"224","ml_Lazega_pp_0.01_056_.mpx","Lazega","0.01","056",0.2,14,36,4
"225","ml_Lazega_pp_0.01_057_.mpx","Lazega","0.01","057",0.02,1,2,2
"226","ml_Lazega_pp_0.01_057_.mpx","Lazega","0.01","057",0.05,3,4,2
"227","ml_Lazega_pp_0.01_057_.mpx","Lazega","0.01","057",0.1,7,8,2
"228","ml_Lazega_pp_0.01_057_.mpx","Lazega","0.01","057",0.2,14,28,7
"229","ml_Lazega_pp_0.01_058_.mpx","Lazega","0.01","058",0.02,1,6,5
"230","ml_Lazega_pp_0.01_058_.mpx","Lazega","0.01","058",0.05,3,9,5
"231","ml_Lazega_pp_0.01_058_.mpx","Lazega","0.01","058",0.1,7,36,10
"232","ml_Lazega_pp_0.01_058_.mpx","Lazega","0.01","058",0.2,14,46,7
"233","ml_Lazega_pp_0.01_059_.mpx","Lazega","0.01","059",0.02,1,1,1
"234","ml_Lazega_pp_0.01_059_.mpx","Lazega","0.01","059",0.05,3,3,1
"235","ml_Lazega_pp_0.01_059_.mpx","Lazega","0.01","059",0.1,7,9,2
"236","ml_Lazega_pp_0.01_059_.mpx","Lazega","0.01","059",0.2,14,36,8
"237","ml_Lazega_pp_0.01_060_.mpx","Lazega","0.01","060",0.02,1,5,4
"238","ml_Lazega_pp_0.01_060_.mpx","Lazega","0.01","060",0.05,3,19,7
"239","ml_Lazega_pp_0.01_060_.mpx","Lazega","0.01","060",0.1,7,25,6
"240","ml_Lazega_pp_0.01_060_.mpx","Lazega","0.01","060",0.2,14,32,6
"241","ml_Lazega_pp_0.01_061_.mpx","Lazega","0.01","061",0.02,1,13,8
"242","ml_Lazega_pp_0.01_061_.mpx","Lazega","0.01","061",0.05,3,16,8
"243","ml_Lazega_pp_0.01_061_.mpx","Lazega","0.01","061",0.1,7,22,4
"244","ml_Lazega_pp_0.01_061_.mpx","Lazega","0.01","061",0.2,14,29,4
"245","ml_Lazega_pp_0.01_062_.mpx","Lazega","0.01","062",0.02,1,1,1
"246","ml_Lazega_pp_0.01_062_.mpx","Lazega","0.01","062",0.05,3,5,2
"247","ml_Lazega_pp_0.01_062_.mpx","Lazega","0.01","062",0.1,7,13,4
"248","ml_Lazega_pp_0.01_062_.mpx","Lazega","0.01","062",0.2,14,27,3
"249","ml_Lazega_pp_0.01_063_.mpx","Lazega","0.01","063",0.02,1,1,1
"250","ml_Lazega_pp_0.01_063_.mpx","Lazega","0.01","063",0.05,3,10,4
"251","ml_Lazega_pp_0.01_063_.mpx","Lazega","0.01","063",0.1,7,16,3
"252","ml_Lazega_pp_0.01_063_.mpx","Lazega","0.01","063",0.2,14,30,5
"253","ml_Lazega_pp_0.01_064_.mpx","Lazega","0.01","064",0.02,1,1,1
"254","ml_Lazega_pp_0.01_064_.mpx","Lazega","0.01","064",0.05,3,5,3
"255","ml_Lazega_pp_0.01_064_.mpx","Lazega","0.01","064",0.1,7,18,4
"256","ml_Lazega_pp_0.01_064_.mpx","Lazega","0.01","064",0.2,14,26,4
"257","ml_Lazega_pp_0.01_065_.mpx","Lazega","0.01","065",0.02,1,1,1
"258","ml_Lazega_pp_0.01_065_.mpx","Lazega","0.01","065",0.05,3,13,9
"259","ml_Lazega_pp_0.01_065_.mpx","Lazega","0.01","065",0.1,7,35,11
"260","ml_Lazega_pp_0.01_065_.mpx","Lazega","0.01","065",0.2,14,43,9
"261","ml_Lazega_pp_0.01_066_.mpx","Lazega","0.01","066",0.02,1,7,5
"262","ml_Lazega_pp_0.01_066_.mpx","Lazega","0.01","066",0.05,3,22,7
"263","ml_Lazega_pp_0.01_066_.mpx","Lazega","0.01","066",0.1,7,43,6
"264","ml_Lazega_pp_0.01_066_.mpx","Lazega","0.01","066",0.2,14,46,6
"265","ml_Lazega_pp_0.01_067_.mpx","Lazega","0.01","067",0.02,1,1,1
"266","ml_Lazega_pp_0.01_067_.mpx","Lazega","0.01","067",0.05,3,3,1
"267","ml_Lazega_pp_0.01_067_.mpx","Lazega","0.01","067",0.1,7,30,10
"268","ml_Lazega_pp_0.01_067_.mpx","Lazega","0.01","067",0.2,14,38,7
"269","ml_Lazega_pp_0.01_068_.mpx","Lazega","0.01","068",0.02,1,1,1
"270","ml_Lazega_pp_0.01_068_.mpx","Lazega","0.01","068",0.05,3,3,1
"271","ml_Lazega_pp_0.01_068_.mpx","Lazega","0.01","068",0.1,7,34,6
"272","ml_Lazega_pp_0.01_068_.mpx","Lazega","0.01","068",0.2,14,41,6
"273","ml_Lazega_pp_0.01_069_.mpx","Lazega","0.01","069",0.02,1,1,1
"274","ml_Lazega_pp_0.01_069_.mpx","Lazega","0.01","069",0.05,3,17,7
"275","ml_Lazega_pp_0.01_069_.mpx","Lazega","0.01","069",0.1,7,25,6
"276","ml_Lazega_pp_0.01_069_.mpx","Lazega","0.01","069",0.2,14,39,6
"277","ml_Lazega_pp_0.01_070_.mpx","Lazega","0.01","070",0.02,1,5,4
"278","ml_Lazega_pp_0.01_070_.mpx","Lazega","0.01","070",0.05,3,16,7
"279","ml_Lazega_pp_0.01_070_.mpx","Lazega","0.01","070",0.1,7,35,7
"280","ml_Lazega_pp_0.01_070_.mpx","Lazega","0.01","070",0.2,14,39,7
"281","ml_Lazega_pp_0.01_071_.mpx","Lazega","0.01","071",0.02,1,9,5
"282","ml_Lazega_pp_0.01_071_.mpx","Lazega","0.01","071",0.05,3,19,6
"283","ml_Lazega_pp_0.01_071_.mpx","Lazega","0.01","071",0.1,7,23,6
"284","ml_Lazega_pp_0.01_071_.mpx","Lazega","0.01","071",0.2,14,28,4
"285","ml_Lazega_pp_0.01_072_.mpx","Lazega","0.01","072",0.02,1,11,5
"286","ml_Lazega_pp_0.01_072_.mpx","Lazega","0.01","072",0.05,3,14,5
"287","ml_Lazega_pp_0.01_072_.mpx","Lazega","0.01","072",0.1,7,20,3
"288","ml_Lazega_pp_0.01_072_.mpx","Lazega","0.01","072",0.2,14,41,7
"289","ml_Lazega_pp_0.01_073_.mpx","Lazega","0.01","073",0.02,1,2,2
"290","ml_Lazega_pp_0.01_073_.mpx","Lazega","0.01","073",0.05,3,22,8
"291","ml_Lazega_pp_0.01_073_.mpx","Lazega","0.01","073",0.1,7,36,8
"292","ml_Lazega_pp_0.01_073_.mpx","Lazega","0.01","073",0.2,14,41,4
"293","ml_Lazega_pp_0.01_074_.mpx","Lazega","0.01","074",0.02,1,1,1
"294","ml_Lazega_pp_0.01_074_.mpx","Lazega","0.01","074",0.05,3,18,8
"295","ml_Lazega_pp_0.01_074_.mpx","Lazega","0.01","074",0.1,7,21,7
"296","ml_Lazega_pp_0.01_074_.mpx","Lazega","0.01","074",0.2,14,31,6
"297","ml_Lazega_pp_0.01_075_.mpx","Lazega","0.01","075",0.02,1,1,1
"298","ml_Lazega_pp_0.01_075_.mpx","Lazega","0.01","075",0.05,3,24,5
"299","ml_Lazega_pp_0.01_075_.mpx","Lazega","0.01","075",0.1,7,32,5
"300","ml_Lazega_pp_0.01_075_.mpx","Lazega","0.01","075",0.2,14,41,5
"301","ml_Lazega_pp_0.01_076_.mpx","Lazega","0.01","076",0.02,1,10,4
"302","ml_Lazega_pp_0.01_076_.mpx","Lazega","0.01","076",0.05,3,14,4
